index,lensed,completed,z_lens,z_source,theta_E_arcsec,sigma_v_kms,sigma_v_F115W_kms,sigma_v_F150W_kms,sigma_v_F277W_kms,einstein_mass_msun,lens_mag_F115W_ab,lens_mag_F150W_ab,lens_mag_F277W_ab
1050,1,1,0.243997,1.32558,0.837492,196.269,nan,nan,nan,9.3445e+10,18.1146,17.7083,17.8115
1051,1,1,0.887436,1.5641,0.856832,302.78,nan,nan,nan,4.57821e+11,20.5611,20.1465,19.5057
1052,1,1,0.38,2.44828,0.84207,198.479,203.197,198.479,194.591,1.30102e+11,19.8478,19.5217,19.2922
1053,1,1,1.18,3,0.761658,252.995,251.326,252.995,278.489,3.0255e+11,21.9068,21.45,20.7176
1054,1,1,0.38,2.33333,0.834814,198.479,203.197,198.479,194.591,1.28981e+11,19.8478,19.5217,19.2922
1055,1,1,1.18,3.16667,0.787354,252.995,251.326,252.995,278.489,3.12757e+11,21.9068,21.45,20.7176
1056,1,1,1.18,3.34783,0.812409,252.995,251.326,252.995,278.489,3.22709e+11,21.9068,21.45,20.7176
1057,1,1,0.944711,1.38095,0.763094,336.851,nan,nan,nan,5.13383e+11,20.5495,20.1379,19.4386
1058,1,1,0.494217,1.04082,0.834682,253.946,nan,nan,nan,2.45824e+11,18.6013,18.1895,17.8406
1059,1,1,0.243997,1.22222,0.822144,196.269,nan,nan,nan,9.17325e+10,18.1146,17.7083,17.8115
1060,1,1,0.800644,2.125,0.829823,245.611,nan,nan,nan,2.8252e+11,19.8114,19.3625,18.7076
1061,1,1,1.03,2.125,0.809904,276.379,276.379,271.484,285.06,3.74441e+11,21.1302,20.7797,20.2524
1062,1,1,0.731089,2.7037,0.807468,221.803,nan,nan,nan,2.17046e+11,20.0062,19.546,18.7871
1063,1,1,0.91,1.85714,0.832054,276.215,274.989,276.215,300.962,3.72628e+11,20.8209,20.3735,19.6855
1064,1,1,0.725437,1.22222,0.839111,300.684,nan,nan,nan,4.13288e+11,19.6692,19.2502,18.6844
1065,1,1,0.71,1.38095,0.784649,265.631,264.28,265.631,283.504,2.99123e+11,20.333,19.8828,19.2846
1066,1,1,0.243997,1.27273,0.829963,196.269,nan,nan,nan,9.2605e+10,18.1146,17.7083,17.8115
1067,1,1,0.887436,1.43902,0.760498,302.78,nan,nan,nan,4.06348e+11,20.5611,20.1465,19.5057
1068,1,1,0.65,4,0.802572,203.981,203.981,199.445,204.348,1.74028e+11,21.2243,20.8939,20.473
1069,1,1,0.53,3.7619,0.833311,201.15,205.215,200.179,201.15,1.59694e+11,20.6626,20.3424,20.006
1070,1,1,1.18,3.54545,0.836858,252.995,251.326,252.995,278.489,3.32421e+11,21.9068,21.45,20.7176
1071,1,1,1.03,2.22581,0.843802,276.379,276.379,271.484,285.06,3.90113e+11,21.1302,20.7797,20.2524
1072,1,1,0.64,1.32558,0.829269,261.65,261.32,261.65,273.142,2.93897e+11,20.1076,19.674,19.1719
1073,1,1,0.9,1.85714,0.818216,272.057,268.894,272.057,300.441,3.54386e+11,20.8887,20.4099,19.6635
1074,1,1,1.1,3.54545,0.847611,247.554,244.006,247.554,271.644,3.18587e+11,21.8472,21.3565,20.6378
1075,1,1,1.1,3.54545,0.847611,247.554,244.006,247.554,271.644,3.18587e+11,21.8472,21.3565,20.6378
1076,1,1,0.725437,1.17391,0.789357,300.684,nan,nan,nan,3.88783e+11,19.6692,19.2502,18.6844
1077,1,1,0.38,2.22581,0.827341,198.479,203.197,198.479,194.591,1.27827e+11,19.8478,19.5217,19.2922
1078,1,1,0.47,2.22581,0.79314,202.304,209.513,202.304,199.385,1.44255e+11,20.2605,19.9845,19.7322
1079,1,1,0.94,1.38095,0.749794,331.878,331.878,330.056,350.781,4.89016e+11,20.0909,19.6867,19.1069
1080,1,1,1.09,3.34783,0.768767,238.044,237.981,238.044,257.943,2.66722e+11,21.9314,21.5021,20.8381
1081,1,1,0.53,2.84615,0.790834,201.15,205.215,200.179,201.15,1.51553e+11,20.6626,20.3424,20.006
1082,1,1,0.731089,2.7037,0.807468,221.803,nan,nan,nan,2.17046e+11,20.0062,19.546,18.7871
1083,1,1,0.91,1.7027,0.760786,276.215,274.989,276.215,300.962,3.40711e+11,20.8209,20.3735,19.6855
1084,1,1,0.38,1.5641,0.758286,198.479,203.197,198.479,194.591,1.17158e+11,19.8478,19.5217,19.2922
1085,1,1,0.243997,1.32558,0.837492,196.269,nan,nan,nan,9.3445e+10,18.1146,17.7083,17.8115
1086,1,1,0.53,3,0.799764,201.15,205.215,200.179,201.15,1.53265e+11,20.6626,20.3424,20.006
1087,1,1,0.642273,1.22222,0.752243,260.062,nan,nan,nan,2.63775e+11,19.0334,18.5873,18.0938
1088,1,1,0.94,2.44828,0.766082,242.776,242.776,237.804,249.499,2.67367e+11,21.4487,21.1104,20.5865
1089,1,1,0.243997,1.12766,0.805566,196.269,nan,nan,nan,8.98829e+10,18.1146,17.7083,17.8115
1090,1,1,0.53,2.84615,0.790834,201.15,205.215,200.179,201.15,1.51553e+11,20.6626,20.3424,20.006
1091,1,1,0.243997,1.27273,0.829963,196.269,nan,nan,nan,9.2605e+10,18.1146,17.7083,17.8115
1092,1,1,0.808909,1.38095,0.748283,285.315,nan,nan,nan,3.44962e+11,19.8811,19.4247,18.7504
1093,1,1,0.97,2.22581,0.858892,269.661,263.932,269.661,299.638,3.72791e+11,21.1698,20.6484,19.8752
1094,1,1,0.38,1.85714,0.79505,198.479,203.197,198.479,194.591,1.22838e+11,19.8478,19.5217,19.2922
1095,1,1,0.264958,1.08333,0.832448,203.855,nan,nan,nan,1.06419e+11,17.651,17.3281,17.4041
1096,1,1,0.74,3.16667,0.857588,223.518,223.518,219.16,230.313,2.3516e+11,21.1702,20.8277,20.2967
1097,1,1,1.18,3,0.761658,252.995,251.326,252.995,278.489,3.0255e+11,21.9068,21.45,20.7176
1098,1,1,0.71,1.32558,0.749623,265.461,265.461,263.91,280.03,2.85406e+11,20.3136,19.911,19.3381
1099,1,1,0.43,3.7619,0.755746,185.488,188.567,185.488,183.855,1.09867e+11,20.4886,20.132,19.855
1100,1,1,0.320861,1.12766,0.850292,213.672,nan,nan,nan,1.36464e+11,18.6009,18.2619,18.2296
1101,1,1,0.47,2.33333,0.802511,202.304,209.513,202.304,199.385,1.45959e+11,20.2605,19.9845,19.7322
1102,1,1,1.27,2.84615,0.857601,284.508,309.157,284.508,234.809,4.35017e+11,21.2042,21.137,21.6554
1103,1,1,0.65,1.27273,0.802228,264.904,264.904,263.979,274.639,2.9338e+11,20.0893,19.6764,19.1891
1104,1,1,1.1,2.84615,0.755027,247.554,244.006,247.554,271.644,2.83788e+11,21.8472,21.3565,20.6378
1105,1,1,0.62,3.16667,0.741054,198.909,198.909,193.346,200.727,1.49674e+11,21.2091,20.9042,20.4261
1106,1,1,0.890324,1.7027,0.761734,272.199,nan,nan,nan,3.29252e+11,20.0265,19.601,18.9429
1107,1,1,1.09,3.34783,0.768767,238.044,237.981,238.044,257.943,2.66722e+11,21.9314,21.5021,20.8381
1108,1,1,0.48,1.5,0.743834,210.811,210.811,209.358,211.879,1.48609e+11,20.2882,19.8901,19.5228
1109,1,1,0.74,3.16667,0.857588,223.518,223.518,219.16,230.313,2.3516e+11,21.1702,20.8277,20.2967
1110,1,1,0.47,1.85714,0.752649,202.304,209.513,202.304,199.385,1.3689e+11,20.2605,19.9845,19.7322
1111,1,1,0.74,2.44828,0.782854,223.518,223.518,219.16,230.313,2.14668e+11,21.1702,20.8277,20.2967
1112,1,1,0.642273,1.38095,0.846017,260.062,nan,nan,nan,2.96657e+11,19.0334,18.5873,18.0938
1113,1,1,0.62,3.34783,0.750521,198.909,198.909,193.346,200.727,1.51586e+11,21.2091,20.9042,20.4261
1114,1,1,0.47,2.7037,0.829048,202.304,209.513,202.304,199.385,1.50786e+11,20.2605,19.9845,19.7322
1115,1,1,0.38,2.22581,0.827341,198.479,203.197,198.479,194.591,1.27827e+11,19.8478,19.5217,19.2922
1116,1,1,0.63,1.5,0.852203,250.356,250.356,247.723,260.453,2.74617e+11,20.2522,19.8701,19.337
1117,1,1,0.53,3.54545,0.825226,201.15,205.215,200.179,201.15,1.58144e+11,20.6626,20.3424,20.006
1118,1,1,0.887436,1.43902,0.760498,302.78,nan,nan,nan,4.06348e+11,20.5611,20.1465,19.5057
1119,1,1,1.1,3.34783,0.825325,247.554,244.006,247.554,271.644,3.1021e+11,21.8472,21.3565,20.6378
1120,1,1,0.808909,1.5,0.830833,285.315,nan,nan,nan,3.83018e+11,19.8811,19.4247,18.7504
1121,1,1,0.97,2.125,0.828009,269.661,263.932,269.661,299.638,3.59387e+11,21.1698,20.6484,19.8752
1122,1,1,0.63,1.43902,0.826673,250.356,250.356,247.723,260.453,2.6639e+11,20.2522,19.8701,19.337
1123,1,1,0.47,3.16667,0.853488,202.304,209.513,202.304,199.385,1.55231e+11,20.2605,19.9845,19.7322
1124,1,1,0.74,3.16667,0.857588,223.518,223.518,219.16,230.313,2.3516e+11,21.1702,20.8277,20.2967
1125,1,1,0.243997,1.08333,0.796772,196.269,nan,nan,nan,8.89016e+10,18.1146,17.7083,17.8115
1126,1,1,0.264958,1,0.810658,203.855,nan,nan,nan,1.03634e+11,17.651,17.3281,17.4041
1127,1,1,0.38,2.57143,0.849121,198.479,203.197,198.479,194.591,1.31192e+11,19.8478,19.5217,19.2922
1128,1,1,1.25,2.84615,0.85798,281.994,280.438,281.994,310.943,4.26754e+11,21.5851,21.133,20.3932
1129,1,1,0.31382,1.17391,0.791315,203.51,nan,nan,nan,1.13494e+11,18.8552,18.4503,18.2574
1130,1,1,1.1,3.54545,0.847611,247.554,244.006,247.554,271.644,3.18587e+11,21.8472,21.3565,20.6378
1131,1,1,0.53,2.7037,0.781662,201.15,205.215,200.179,201.15,1.49796e+11,20.6626,20.3424,20.006
1132,1,1,0.628613,1.5641,0.824892,242.591,nan,nan,nan,2.49342e+11,19.0118,18.6283,18.1443
1133,1,1,1.06,2.33333,0.779199,264.784,263.632,264.784,287.745,3.32656e+11,21.4121,20.9651,20.2885
1134,1,1,0.38,1.77778,0.786314,198.479,203.197,198.479,194.591,1.21488e+11,19.8478,19.5217,19.2922
1135,1,1,0.890324,1.7027,0.761734,272.199,nan,nan,nan,3.29252e+11,20.0265,19.601,18.9429
1136,1,1,0.53,2.33333,0.75256,201.15,205.215,200.179,201.15,1.44219e+11,20.6626,20.3424,20.006
1137,1,1,1.11,2.44828,0.771859,265.338,260.432,265.338,292.31,3.33848e+11,21.5885,21.0794,20.3435
1138,1,1,1.06,2.22581,0.748374,264.784,263.632,264.784,287.745,3.19496e+11,21.4121,20.9651,20.2885
1139,1,1,0.38,1.63158,0.767948,198.479,203.197,198.479,194.591,1.1865e+11,19.8478,19.5217,19.2922
1140,1,1,0.47,2.44828,0.81161,202.304,209.513,202.304,199.385,1.47614e+11,20.2605,19.9845,19.7322
1141,1,1,0.243997,1.43902,0.85174,196.269,nan,nan,nan,9.50348e+10,18.1146,17.7083,17.8115
1142,1,1,1.11,2.44828,0.771859,265.338,260.432,265.338,292.31,3.33848e+11,21.5885,21.0794,20.3435
1143,1,1,0.642273,1.38095,0.846017,260.062,nan,nan,nan,2.96657e+11,19.0334,18.5873,18.0938
1144,1,1,0.842398,1.77778,0.752649,255.861,nan,nan,nan,2.82707e+11,19.9214,19.5254,18.8707
1145,1,1,0.65,1.32558,0.834959,264.904,264.904,263.979,274.639,3.05349e+11,20.0893,19.6764,19.1891
1146,1,1,0.53,2.22581,0.742283,201.15,205.215,200.179,201.15,1.42249e+11,20.6626,20.3424,20.006
1147,1,1,1.09,3.34783,0.768767,238.044,237.981,238.044,257.943,2.66722e+11,21.9314,21.5021,20.8381
1148,1,1,0.31382,1.12766,0.779842,203.51,nan,nan,nan,1.11848e+11,18.8552,18.4503,18.2574
1149,1,1,0.38,2.125,0.81964,198.479,203.197,198.479,194.591,1.26637e+11,19.8478,19.5217,19.2922
1150,1,1,0.97,2.0303,0.796165,269.661,263.932,269.661,299.638,3.45566e+11,21.1698,20.6484,19.8752
1151,1,1,1.11,2.7037,0.831382,265.338,260.432,265.338,292.31,3.59593e+11,21.5885,21.0794,20.3435
1152,1,1,1.09,3.34783,0.768767,238.044,237.981,238.044,257.943,2.66722e+11,21.9314,21.5021,20.8381
1153,1,1,1.06,2.22581,0.748374,264.784,263.632,264.784,287.745,3.19496e+11,21.4121,20.9651,20.2885
1154,1,1,0.65,4,0.802572,203.981,203.981,199.445,204.348,1.74028e+11,21.2243,20.8939,20.473
1155,1,1,0.47,2.57143,0.820452,202.304,209.513,202.304,199.385,1.49222e+11,20.2605,19.9845,19.7322
1156,1,1,0.48,2.0303,0.83178,210.811,210.811,209.358,211.879,1.6618e+11,20.2882,19.8901,19.5228
1157,1,1,1.06,2.57143,0.838213,264.784,263.632,264.784,287.745,3.57851e+11,21.4121,20.9651,20.2885
1158,1,1,0.43,3.34783,0.744144,185.488,188.567,185.488,183.855,1.0818e+11,20.4886,20.132,19.855
1159,1,1,0.31382,1.32558,0.823183,203.51,nan,nan,nan,1.18064e+11,18.8552,18.4503,18.2574
1160,1,1,0.725437,1.22222,0.839111,300.684,nan,nan,nan,4.13288e+11,19.6692,19.2502,18.6844
1161,1,1,0.38,3.34783,0.881636,198.479,203.197,198.479,194.591,1.36215e+11,19.8478,19.5217,19.2922
1162,1,1,0.94,3.16667,0.872133,242.776,242.776,237.804,249.499,3.0438e+11,21.4487,21.1104,20.5865
1163,1,1,0.47,3.7619,0.876145,202.304,209.513,202.304,199.385,1.59352e+11,20.2605,19.9845,19.7322
1164,1,1,0.71,1.63158,0.909303,265.631,264.28,265.631,283.504,3.46644e+11,20.333,19.8828,19.2846
1165,1,1,0.731089,3.7619,0.889434,221.803,nan,nan,nan,2.39078e+11,20.0062,19.546,18.7871
1166,1,1,1.1,3.7619,0.869377,247.554,244.006,247.554,271.644,3.26768e+11,21.8472,21.3565,20.6378
1167,1,1,0.842398,2.57143,0.956504,255.861,nan,nan,nan,3.59279e+11,19.9214,19.5254,18.8707
1168,1,1,0.264958,2.44828,0.97548,203.855,nan,nan,nan,1.24705e+11,17.651,17.3281,17.4041
1169,1,1,0.31382,1.77778,0.885295,203.51,nan,nan,nan,1.26973e+11,18.8552,18.4503,18.2574
1170,1,1,0.65,1.38095,0.964016,279.414,279.414,277.385,290.285,3.92225e+11,19.8577,19.4613,18.9485
1171,1,1,0.731089,3.54545,0.876603,221.803,nan,nan,nan,2.35629e+11,20.0062,19.546,18.7871
1172,1,1,0.31382,2.7037,0.946861,203.51,nan,nan,nan,1.35803e+11,18.8552,18.4503,18.2574
1173,1,1,0.38,3.54545,0.887656,198.479,203.197,198.479,194.591,1.37146e+11,19.8478,19.5217,19.2922
1174,1,1,0.243997,1.7027,0.877367,196.269,nan,nan,nan,9.78941e+10,18.1146,17.7083,17.8115
1175,1,1,0.97,2.33333,0.888862,269.661,263.932,269.661,299.638,3.85799e+11,21.1698,20.6484,19.8752
1176,1,1,1.03,2.57143,0.939676,276.379,276.379,271.484,285.06,4.34438e+11,21.1302,20.7797,20.2524
1177,1,1,0.63,1.7027,0.923651,250.356,250.356,247.723,260.453,2.9764e+11,20.2522,19.8701,19.337
1178,1,1,0.243997,1.94118,0.894437,196.269,nan,nan,nan,9.97988e+10,18.1146,17.7083,17.8115
1179,1,1,0.31382,1.5641,0.860525,203.51,nan,nan,nan,1.2342e+11,18.8552,18.4503,18.2574
1180,1,1,0.63,1.85714,0.967414,250.356,250.356,247.723,260.453,3.11743e+11,20.2522,19.8701,19.337
1181,1,1,0.31382,2.22581,0.921554,203.51,nan,nan,nan,1.32173e+11,18.8552,18.4503,18.2574
1182,1,1,0.71,1.77778,0.964225,265.461,265.461,263.91,280.03,3.67112e+11,20.3136,19.911,19.3381
1183,1,1,0.243997,3.54545,0.949217,196.269,nan,nan,nan,1.05911e+11,18.1146,17.7083,17.8115
1184,1,1,0.48,3.16667,0.920213,210.811,210.811,209.358,211.879,1.83848e+11,20.2882,19.8901,19.5228
1185,1,1,0.243997,1.7027,0.877367,196.269,nan,nan,nan,9.78941e+10,18.1146,17.7083,17.8115
1186,1,1,0.97,2.44828,0.917963,269.661,263.932,269.661,299.638,3.9843e+11,21.1698,20.6484,19.8752
1187,1,1,0.94,3.16667,0.872133,242.776,242.776,237.804,249.499,3.0438e+11,21.4487,21.1104,20.5865
1188,1,1,0.731089,4,0.901978,221.803,nan,nan,nan,2.4245e+11,20.0062,19.546,18.7871
1189,1,1,1.11,3.34783,0.941211,265.338,260.432,265.338,292.31,4.07097e+11,21.5885,21.0794,20.3435
1190,1,1,0.48,4,0.953241,210.811,210.811,209.358,211.879,1.90446e+11,20.2882,19.8901,19.5228
1191,1,1,0.74,3.34783,0.871393,223.518,223.518,219.16,230.313,2.38946e+11,21.1702,20.8277,20.2967
1192,1,1,0.842398,2.33333,0.910066,255.861,nan,nan,nan,3.41836e+11,19.9214,19.5254,18.8707
1193,1,1,0.921289,1.85714,0.906408,290.526,nan,nan,nan,4.506e+11,19.869,19.3731,18.6196
1194,1,1,0.264958,1.38095,0.88834,203.855,nan,nan,nan,1.13565e+11,17.651,17.3281,17.4041
1195,1,1,0.71,1.5641,0.878642,265.461,265.461,263.91,280.03,3.34528e+11,20.3136,19.911,19.3381
1196,1,1,1.18,4,0.88408,252.995,251.326,252.995,278.489,3.51179e+11,21.9068,21.45,20.7176
1197,1,1,0.731089,3.7619,0.889434,221.803,nan,nan,nan,2.39078e+11,20.0062,19.546,18.7871
1198,1,1,0.628613,1.85714,0.909774,242.591,nan,nan,nan,2.74999e+11,19.0118,18.6283,18.1443
1199,1,1,1.18,4,0.88408,252.995,251.326,252.995,278.489,3.51179e+11,21.9068,21.45,20.7176
1200,1,1,0.64,1.5641,0.94445,261.65,261.32,261.65,273.142,3.34717e+11,20.1076,19.674,19.1719
1201,1,1,0.48,2.33333,0.863835,210.811,210.811,209.358,211.879,1.72584e+11,20.2882,19.8901,19.5228
1202,1,1,0.31382,3,0.958495,203.51,nan,nan,nan,1.37471e+11,18.8552,18.4503,18.2574
1203,1,1,0.944711,1.5641,0.95399,336.851,nan,nan,nan,6.41811e+11,20.5495,20.1379,19.4386
1204,1,1,0.642273,1.5,0.903023,260.062,nan,nan,nan,3.16646e+11,19.0334,18.5873,18.0938
1205,1,1,1.1,3.7619,0.869377,247.554,244.006,247.554,271.644,3.26768e+11,21.8472,21.3565,20.6378
1206,1,1,0.494217,1.17391,0.918394,253.946,nan,nan,nan,2.70478e+11,18.6013,18.1895,17.8406
1207,1,1,0.97,2.7037,0.97373,269.661,263.932,269.661,299.638,4.22636e+11,21.1698,20.6484,19.8752
1208,1,1,1.06,3.16667,0.946882,264.784,263.632,264.784,287.745,4.04244e+11,21.4121,20.9651,20.2885
1209,1,1,0.243997,2.33333,0.914817,196.269,nan,nan,nan,1.02073e+11,18.1146,17.7083,17.8115
1210,1,1,0.48,3.16667,0.920213,210.811,210.811,209.358,211.879,1.83848e+11,20.2882,19.8901,19.5228
1211,1,1,0.82,1.94118,0.933958,271.295,271.295,264.366,279.979,3.91032e+11,20.6019,20.2862,19.7216
1212,1,1,0.63,1.17391,0.974047,298.775,297.468,298.775,316.909,4.4703e+11,19.5034,19.0563,18.485
1213,1,1,0.800644,2.44828,0.894317,245.611,nan,nan,nan,3.04477e+11,19.8114,19.3625,18.7076
1214,1,1,0.31382,2.57143,0.940803,203.51,nan,nan,nan,1.34934e+11,18.8552,18.4503,18.2574
1215,1,1,0.731089,4,0.901978,221.803,nan,nan,nan,2.4245e+11,20.0062,19.546,18.7871
1216,1,1,0.31382,2.44828,0.934571,203.51,nan,nan,nan,1.3404e+11,18.8552,18.4503,18.2574
1217,1,1,0.243997,1.5641,0.864998,196.269,nan,nan,nan,9.65141e+10,18.1146,17.7083,17.8115
1218,1,1,0.642273,1.63158,0.956136,260.062,nan,nan,nan,3.35271e+11,19.0334,18.5873,18.0938
1219,1,1,1.25,3.34783,0.957654,281.994,280.438,281.994,310.943,4.76331e+11,21.5851,21.133,20.3932
1220,1,1,0.9,2.22581,0.942847,272.057,268.894,272.057,300.441,4.08366e+11,20.8887,20.4099,19.6635
1221,1,1,0.48,2.57143,0.883677,210.811,210.811,209.358,211.879,1.76548e+11,20.2882,19.8901,19.5228
1222,1,1,0.63,1.5641,0.876847,250.356,250.356,247.723,260.453,2.82558e+11,20.2522,19.8701,19.337
1223,1,1,0.243997,3.34783,0.945298,196.269,nan,nan,nan,1.05474e+11,18.1146,17.7083,17.8115
1224,1,1,0.808909,1.77778,0.979578,285.315,nan,nan,nan,4.5159e+11,19.8811,19.4247,18.7504
1225,1,1,0.31382,3,0.958495,203.51,nan,nan,nan,1.37471e+11,18.8552,18.4503,18.2574
1226,1,1,1.11,3,0.887725,265.338,260.432,265.338,292.31,3.83963e+11,21.5885,21.0794,20.3435
1227,1,1,0.494217,1.17391,0.918394,253.946,nan,nan,nan,2.70478e+11,18.6013,18.1895,17.8406
1228,1,1,0.887436,1.63158,0.902531,302.78,nan,nan,nan,4.82239e+11,20.5611,20.1465,19.5057
1229,1,1,0.264958,1.27273,0.871117,203.855,nan,nan,nan,1.11363e+11,17.651,17.3281,17.4041
1230,1,1,0.65,1.5641,0.954538,264.904,264.904,263.979,274.639,3.4908e+11,20.0893,19.6764,19.1891
1231,1,1,0.800644,2.57143,0.91459,245.611,nan,nan,nan,3.11379e+11,19.8114,19.3625,18.7076
1232,1,1,0.94,4,0.947762,242.776,242.776,237.804,249.499,3.30775e+11,21.4487,21.1104,20.5865
1233,1,1,0.48,2.33333,0.863835,210.811,210.811,209.358,211.879,1.72584e+11,20.2882,19.8901,19.5228
1234,1,1,0.91,2.22581,0.961599,276.215,274.989,276.215,300.962,4.30644e+11,20.8209,20.3735,19.6855
1235,1,1,0.31382,1.85714,0.893016,203.51,nan,nan,nan,1.2808e+11,18.8552,18.4503,18.2574
1236,1,1,0.243997,3.34783,0.945298,196.269,nan,nan,nan,1.05474e+11,18.1146,17.7083,17.8115
1237,1,1,0.921289,1.77778,0.867274,290.526,nan,nan,nan,4.31146e+11,19.869,19.3731,18.6196
1238,1,1,0.320861,1.63158,0.950666,213.672,nan,nan,nan,1.52573e+11,18.6009,18.2619,18.2296
1239,1,1,1.03,2.57143,0.939676,276.379,276.379,271.484,285.06,4.34438e+11,21.1302,20.7797,20.2524
1240,1,1,1.06,2.84615,0.894001,264.784,263.632,264.784,287.745,3.81668e+11,21.4121,20.9651,20.2885
1241,1,1,0.921289,1.94118,0.944293,290.526,nan,nan,nan,4.69434e+11,19.869,19.3731,18.6196
1242,1,1,0.243997,3.7619,0.953045,196.269,nan,nan,nan,1.06338e+11,18.1146,17.7083,17.8115
1243,1,1,0.264958,1.63158,0.919263,203.855,nan,nan,nan,1.17518e+11,17.651,17.3281,17.4041
1244,1,1,0.890324,1.94118,0.86222,272.199,nan,nan,nan,3.72686e+11,20.0265,19.601,18.9429
1245,1,1,0.71,1.5641,0.879764,265.631,264.28,265.631,283.504,3.35383e+11,20.333,19.8828,19.2846
1246,1,1,0.48,2.57143,0.883677,210.811,210.811,209.358,211.879,1.76548e+11,20.2882,19.8901,19.5228
1247,1,1,0.38,3.34783,0.881636,198.479,203.197,198.479,194.591,1.36215e+11,19.8478,19.5217,19.2922
1248,1,1,0.243997,2.84615,0.932936,196.269,nan,nan,nan,1.04094e+11,18.1146,17.7083,17.8115
1249,1,1,0.74,3.7619,0.898021,223.518,223.518,219.16,230.313,2.46248e+11,21.1702,20.8277,20.2967
1250,1,1,0.71,1.7027,0.937851,265.631,264.28,265.631,283.504,3.57527e+11,20.333,19.8828,19.2846
1251,1,1,0.91,2.22581,0.961599,276.215,274.989,276.215,300.962,4.30644e+11,20.8209,20.3735,19.6855
1252,1,1,0.9,2.125,0.913124,272.057,268.894,272.057,300.441,3.95492e+11,20.8887,20.4099,19.6635
1253,1,1,0.31382,3.16667,0.964086,203.51,nan,nan,nan,1.38273e+11,18.8552,18.4503,18.2574
1254,1,1,0.71,1.5641,0.878642,265.461,265.461,263.91,280.03,3.34528e+11,20.3136,19.911,19.3381
1255,1,1,0.31382,1.77778,0.885295,203.51,nan,nan,nan,1.26973e+11,18.8552,18.4503,18.2574
1256,1,1,1.06,3.34783,0.972327,264.784,263.632,264.784,287.745,4.15107e+11,21.4121,20.9651,20.2885
1257,1,1,1.06,2.84615,0.894001,264.784,263.632,264.784,287.745,3.81668e+11,21.4121,20.9651,20.2885
1258,1,1,0.243997,1.63158,0.871288,196.269,nan,nan,nan,9.72159e+10,18.1146,17.7083,17.8115
1259,1,1,0.74,3.34783,0.871393,223.518,223.518,219.16,230.313,2.38946e+11,21.1702,20.8277,20.2967
1260,1,1,0.71,1.63158,0.908144,265.461,265.461,263.91,280.03,3.4576e+11,20.3136,19.911,19.3381
1261,1,1,0.65,1.5641,0.954538,264.904,264.904,263.979,274.639,3.4908e+11,20.0893,19.6764,19.1891
1262,1,1,0.494217,1.22222,0.944158,253.946,nan,nan,nan,2.78066e+11,18.6013,18.1895,17.8406
1263,1,1,0.842398,2.57143,0.956504,255.861,nan,nan,nan,3.59279e+11,19.9214,19.5254,18.8707
1264,1,1,0.842398,2.57143,0.956504,255.861,nan,nan,nan,3.59279e+11,19.9214,19.5254,18.8707
1265,1,1,1.11,3,0.887725,265.338,260.432,265.338,292.31,3.83963e+11,21.5885,21.0794,20.3435
1266,1,1,0.243997,3.34783,0.945298,196.269,nan,nan,nan,1.05474e+11,18.1146,17.7083,17.8115
1267,1,1,0.48,3.16667,0.920213,210.811,210.811,209.358,211.879,1.83848e+11,20.2882,19.8901,19.5228
1268,1,1,0.9,2.125,0.913124,272.057,268.894,272.057,300.441,3.95492e+11,20.8887,20.4099,19.6635
1269,1,1,0.91,2.0303,0.898849,276.215,274.989,276.215,300.962,4.02542e+11,20.8209,20.3735,19.6855
1270,1,1,0.842398,2.57143,0.956504,255.861,nan,nan,nan,3.59279e+11,19.9214,19.5254,18.8707
1271,1,1,0.71,1.77778,0.965456,265.631,264.28,265.631,283.504,3.6805e+11,20.333,19.8828,19.2846
1272,1,1,0.243997,2.0303,0.89977,196.269,nan,nan,nan,1.00394e+11,18.1146,17.7083,17.8115
1273,1,1,0.47,3.54545,0.868772,202.304,209.513,202.304,199.385,1.58011e+11,20.2605,19.9845,19.7322
1274,1,1,0.38,3.34783,0.881636,198.479,203.197,198.479,194.591,1.36215e+11,19.8478,19.5217,19.2922
1275,1,1,0.492792,1.04082,0.977063,274.333,nan,nan,nan,3.35297e+11,18.6875,18.2679,18.0159
1276,1,1,0.320861,1.32558,0.89905,213.672,nan,nan,nan,1.44289e+11,18.6009,18.2619,18.2296
1277,1,1,0.842398,2.125,0.860815,255.861,nan,nan,nan,3.23336e+11,19.9214,19.5254,18.8707
1278,1,1,0.48,2.44828,0.873899,210.811,210.811,209.358,211.879,1.74595e+11,20.2882,19.8901,19.5228
1279,1,1,0.842398,2.33333,0.910066,255.861,nan,nan,nan,3.41836e+11,19.9214,19.5254,18.8707
1280,1,1,0.31382,2.22581,0.921554,203.51,nan,nan,nan,1.32173e+11,18.8552,18.4503,18.2574
1281,1,1,0.320861,1.5641,0.94106,213.672,nan,nan,nan,1.51031e+11,18.6009,18.2619,18.2296
1282,1,1,0.38,3,0.86914,198.479,203.197,198.479,194.591,1.34285e+11,19.8478,19.5217,19.2922
1283,1,1,0.243997,2.44828,0.919542,196.269,nan,nan,nan,1.026e+11,18.1146,17.7083,17.8115
